V2	V3	Species	taxid
SRR15115265.14512467	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14512467	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14520567	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.14534080	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14537548	Halothece sp. PCC 7418 (taxid 65093)	Halothece sp. PCC 7418	65093
SRR15115265.14537580	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14537580	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14539090	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14539289	Ochrobactrum pseudogrignonense (taxid 419475)	Ochrobactrum pseudogrignonense	419475
SRR15115265.14540819	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14541129	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14541129	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14544436	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14544436	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14545167	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14548578	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14548578	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14548864	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.14549202	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14549202	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14549446	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14549446	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14549521	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14549746	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14549746	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14549971	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14549971	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14555099	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14559032	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14559032	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14560094	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14567227	Pseudomonas aeruginosa (taxid 287)	Pseudomonas aeruginosa	287
SRR15115265.14567281	Halothece sp. PCC 7418 (taxid 65093)	Halothece sp. PCC 7418	65093
SRR15115265.14569769	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14569769	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14570193	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14570193	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14570369	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14570369	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14571357	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14571357	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14573138	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14573755	Neisseria zalophi (taxid 640030)	Neisseria zalophi	640030
SRR15115265.14574698	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14577422	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.14577699	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14577699	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14583329	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14584408	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14592849	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14593446	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14597969	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14597990	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14599436	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14599436	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14599469	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14599469	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14599717	Glaesserella sp. 15-184 (taxid 2030797)	Glaesserella sp. 15-184	2030797
SRR15115265.14600141	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14602277	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14602277	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14607022	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14607022	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14610423	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14609007	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14611694	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14613986	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14612502	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14622715	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14622912	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14624854	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14624854	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14627251	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.14627251	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.14630241	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14630241	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14632227	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14633083	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14633352	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14633352	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14634983	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14634983	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14640513	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.14640513	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.14641163	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.14641163	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.14641174	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14642775	Pseudomonas putida (taxid 303)	Pseudomonas putida	303
SRR15115265.14642782	Pseudomonas putida (taxid 303)	Pseudomonas putida	303
SRR15115265.14645228	Pantoea agglomerans (taxid 549)	Pantoea agglomerans	549
SRR15115265.14645228	Pantoea agglomerans (taxid 549)	Pantoea agglomerans	549
SRR15115265.14645861	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115265.14645861	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115265.14649839	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14657720	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.14663056	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14663689	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14663689	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14663780	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14663780	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14673598	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.14673598	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.14682668	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14684505	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14684505	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14691414	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14692412	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14693007	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.14697266	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14697378	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14698381	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14703783	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14703783	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14704072	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14704072	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14705017	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14705170	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14705489	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14705489	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14705642	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14705791	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14705791	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14710548	Ralstonia solanacearum (taxid 305)	Ralstonia solanacearum	305
SRR15115265.14712363	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14717050	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14719881	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14721741	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14721741	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14722935	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14725956	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14725956	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14726127	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14730827	Thermomonas sp. HDW16 (taxid 2714945)	Thermomonas sp. HDW16	2714945
SRR15115265.14730827	Thermomonas sp. HDW16 (taxid 2714945)	Thermomonas sp. HDW16	2714945
SRR15115265.14732437	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14732437	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14733311	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14733311	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14736330	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14738972	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115265.14739028	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14739028	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14739195	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14739895	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14741664	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14742346	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14742374	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14742382	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14743311	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14743487	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14744446	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14744894	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14744914	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14744924	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14746491	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14746491	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14753661	Comamonas kerstersii (taxid 225992)	Comamonas kerstersii	225992
SRR15115265.14760516	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14760516	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14763067	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14763067	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14763822	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14763822	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14764134	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14764134	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14764386	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14765195	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115265.14766649	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14770143	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14773931	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14773931	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14776119	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14780447	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14782184	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14782540	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14783631	Candidatus Rickettsiella viridis (taxid 676208)	Candidatus Rickettsiella viridis	676208
SRR15115265.14786098	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14786182	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14787909	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14787909	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14787955	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.14789220	Thermaerobacter sp. FW80 (taxid 2546351)	Thermaerobacter sp. FW80	2546351
SRR15115265.14791430	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14792064	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14792064	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14793082	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14797194	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14800348	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14802862	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14802862	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14813253	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14815103	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14815103	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14815278	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14815278	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14816175	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14829984	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14829984	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14834611	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14838130	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14838251	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14839277	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14840170	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115265.14840170	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115265.14840578	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14840578	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14842598	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14844294	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14845399	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14845546	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14846047	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14846047	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14846971	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14847396	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14848490	Acinetobacter baumannii (taxid 470)	Acinetobacter baumannii	470
SRR15115265.14848490	Clostridium tetani (taxid 1513)	Clostridium tetani	1513
SRR15115265.14849126	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14851107	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14851107	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14858274	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14858946	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14862487	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14862739	Synechococcus sp. PCC 7336 (taxid 195250)	Synechococcus sp. PCC 7336	195250
SRR15115265.14870503	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14872538	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14872538	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14874038	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14874038	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14873645	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14877318	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14876042	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14876042	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14880384	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14880384	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14880397	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14880397	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14880472	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14880472	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14882891	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14887537	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115265.14887878	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115265.14887878	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115265.14889928	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14892079	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14894405	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14895497	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14897115	Mariprofundus aestuarium (taxid 1921086)	Mariprofundus aestuarium	1921086
SRR15115265.14897325	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14897325	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14898177	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115265.14899190	Thalassotalea sp. PS06 (taxid 2594005)	Thalassotalea sp. PS06	2594005
SRR15115265.14903338	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14915643	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14915760	Stenotrophomonas maltophilia (taxid 40324)	Stenotrophomonas maltophilia	40324
SRR15115265.14915760	Stenotrophomonas maltophilia (taxid 40324)	Stenotrophomonas maltophilia	40324
SRR15115265.14919208	Bradyrhizobium sp. BTAi1 (taxid 288000)	Bradyrhizobium sp. BTAi1	288000
SRR15115265.14919208	Bradyrhizobium sp. BTAi1 (taxid 288000)	Bradyrhizobium sp. BTAi1	288000
SRR15115265.14919539	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14919539	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115265.14928075	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14929012	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14929012	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14931000	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14931160	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14933921	Thermomonas sp. HDW16 (taxid 2714945)	Thermomonas sp. HDW16	2714945
SRR15115265.14935011	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14935390	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14935390	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14936449	Halothece sp. PCC 7418 (taxid 65093)	Halothece sp. PCC 7418	65093
SRR15115265.14936544	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14936544	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14942049	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14942049	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.14943056	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14943056	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14947475	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14948665	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14948665	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14951101	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.14951261	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14951261	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14958140	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14958140	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14957066	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14957806	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115265.14957806	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115265.14959585	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115265.14959585	Cutibacterium acnes (taxid 1747)	Cutibacterium acnes	1747
SRR15115265.14961226	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14964083	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14965617	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14965617	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14966788	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14968225	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14968697	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14970315	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14970315	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14970895	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14973159	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14973807	Rhodococcus sp. PBTS 2 (taxid 1653479)	Rhodococcus sp. PBTS 2	1653479
SRR15115265.14973807	Rhodococcus sp. PBTS 2 (taxid 1653479)	Rhodococcus sp. PBTS 2	1653479
SRR15115265.14978060	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14978060	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14979978	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14981441	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.14986197	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14987776	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14991320	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14992132	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115265.14992306	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14992326	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14996561	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.14998679	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115265.15001302	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115265.15005791	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
