V2	V3	Species	taxid
SRR15115262.2354421	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2357128	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2358877	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2359452	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2359452	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2363066	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2363066	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2363123	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2363260	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2363260	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2365138	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2366896	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2366896	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2369943	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2371016	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2371016	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2370237	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2370237	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2370331	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2370331	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2370447	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2370447	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2370866	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2370866	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2379609	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2379609	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2380079	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2382275	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2382275	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2381635	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2381635	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2381646	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2384219	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2384219	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2384287	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2384287	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2385352	Moraxella osloensis (taxid 34062)	Moraxella osloensis	34062
SRR15115262.2385352	Moraxella osloensis (taxid 34062)	Moraxella osloensis	34062
SRR15115262.2387469	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2387469	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2392753	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2392896	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2392896	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2397965	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2399683	Staphylococcus cohnii (taxid 29382)	Staphylococcus cohnii	29382
SRR15115262.2400890	Janibacter melonis (taxid 262209)	Janibacter melonis	262209
SRR15115262.2400890	Janibacter melonis (taxid 262209)	Janibacter melonis	262209
SRR15115262.2401934	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2404556	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2404914	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2404914	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2407134	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2407134	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2406828	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.2406891	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.2410054	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2410674	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2410674	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2413009	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2413009	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2414476	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2414476	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2414886	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2415718	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2430090	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2430090	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2431620	Nostoc sp. NIES-4103 (taxid 2005458)	Nostoc sp. NIES-4103	2005458
SRR15115262.2431686	Acinetobacter baumannii (taxid 470)	Acinetobacter baumannii	470
SRR15115262.2431686	Acinetobacter baumannii (taxid 470)	Acinetobacter baumannii	470
SRR15115262.2435457	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2435457	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2435726	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2435726	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2438424	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2441544	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.2443898	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2443898	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2445668	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2445668	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2449425	Thalassotalea sp. PS06 (taxid 2594005)	Thalassotalea sp. PS06	2594005
SRR15115262.2450998	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2452088	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2452088	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2456382	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.2456382	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.2456613	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2455231	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2457310	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2459448	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2459448	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2459671	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2458810	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2462547	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2462547	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2463223	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2463678	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2467622	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.2469263	Bradyrhizobium sp. BTAi1 (taxid 288000)	Bradyrhizobium sp. BTAi1	288000
SRR15115262.2469263	Bradyrhizobium sp. BTAi1 (taxid 288000)	Bradyrhizobium sp. BTAi1	288000
SRR15115262.2471130	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.2473404	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2475776	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2476262	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2478358	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2478358	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2480909	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2481992	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2482757	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2483846	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.2484867	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2484867	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2485678	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2492792	Acinetobacter ursingii (taxid 108980)	Acinetobacter ursingii	108980
SRR15115262.2492792	Acinetobacter ursingii (taxid 108980)	Acinetobacter ursingii	108980
SRR15115262.2493531	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2510114	Arsenicicoccus sp. oral taxon 190 (taxid 1658671)	Arsenicicoccus sp. oral taxon 190	1658671
SRR15115262.2510457	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2512056	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2512056	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2512403	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2512403	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2511516	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2513824	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2513824	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2514180	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2519762	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2519762	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2519822	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2519822	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2518833	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2518833	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2523730	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2524642	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2526817	Staphylococcus cohnii (taxid 29382)	Staphylococcus cohnii	29382
SRR15115262.2526817	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.2527405	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2527405	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2528705	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2528705	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2529620	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2529934	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2529934	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2536063	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.2541592	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.2545020	Stenotrophomonas maltophilia (taxid 40324)	Stenotrophomonas maltophilia	40324
SRR15115262.2546826	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.2548811	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2548811	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2550960	Sphingomonas melonis (taxid 152682)	Sphingomonas melonis	152682
SRR15115262.2550960	Sphingomonas melonis (taxid 152682)	Sphingomonas melonis	152682
SRR15115262.2557560	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2557560	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2563213	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.2561294	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2565177	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2565177	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2569134	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2569134	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2569725	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2572624	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2572624	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2574725	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2574855	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2574855	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2576375	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2576375	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2575709	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2575709	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2577707	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2577707	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2579533	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2579533	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2579921	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2578679	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2578679	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2578744	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2583182	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.2585549	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.2591569	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.2591569	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.2594805	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2594909	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2596194	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2596227	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2598324	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2598324	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2598771	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2598771	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2597775	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.2599471	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2599471	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2601785	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2608260	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2608260	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2608304	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2612034	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2612175	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2621221	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2621221	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2622386	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2630000	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2634482	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2634482	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2636084	Acinetobacter baumannii (taxid 470)	Acinetobacter baumannii	470
SRR15115262.2637815	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2637815	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2639350	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2639350	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2640071	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2640071	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2645423	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2648701	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2648701	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2651135	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2651135	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2654442	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2654442	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2657223	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.2657223	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.2660466	Propioniciclava sp. HDW11 (taxid 2714937)	Propioniciclava sp. HDW11	2714937
SRR15115262.2660611	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2660611	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2664888	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2667726	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2670429	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2670429	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2670599	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2670599	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2679342	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2679342	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2685771	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2684293	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.2686683	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2686683	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2686854	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2686854	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2688256	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2688256	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2688306	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2689804	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2690751	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2691307	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2693131	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2694830	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2695166	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2698262	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2698481	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2698481	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2698579	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2698579	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2698561	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2701013	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2701013	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2701909	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2701909	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2703970	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2703970	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2703998	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2703998	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2706295	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2707327	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2708567	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2710061	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.2710819	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2711507	Stenotrophomonas maltophilia (taxid 40324)	Stenotrophomonas maltophilia	40324
SRR15115262.2711507	Stenotrophomonas maltophilia (taxid 40324)	Stenotrophomonas maltophilia	40324
SRR15115262.2711433	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2712002	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2713448	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2713448	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2716487	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2717023	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2717023	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2717542	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2718981	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.2724473	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2724473	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2727713	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2727713	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2728730	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.2730509	Propioniciclava sp. HDW11 (taxid 2714937)	Propioniciclava sp. HDW11	2714937
SRR15115262.2730509	Propioniciclava sp. HDW11 (taxid 2714937)	Propioniciclava sp. HDW11	2714937
SRR15115262.2731028	Ralstonia insidiosa (taxid 190721)	Ralstonia insidiosa	190721
SRR15115262.2731028	Ralstonia insidiosa (taxid 190721)	Ralstonia insidiosa	190721
SRR15115262.2731570	Thalassotalea sp. PS06 (taxid 2594005)	Thalassotalea sp. PS06	2594005
SRR15115262.2733640	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2734607	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2739165	Klebsiella pneumoniae (taxid 573)	Klebsiella pneumoniae	573
SRR15115262.2741837	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2741837	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2742172	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2742172	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2744448	Ralstonia solanacearum (taxid 305)	Ralstonia solanacearum	305
SRR15115262.2744580	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2744580	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2745361	Acinetobacter johnsonii (taxid 40214)	Acinetobacter johnsonii	40214
SRR15115262.2747852	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2748920	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2748920	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2752723	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2752723	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2753387	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2753387	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2757639	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2757639	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2758613	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2758613	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2759382	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2759382	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2760745	Sphingomonas melonis (taxid 152682)	Sphingomonas melonis	152682
SRR15115262.2761129	Sphingomonas melonis (taxid 152682)	Sphingomonas melonis	152682
SRR15115262.2762097	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2763241	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2769109	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2769109	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2769558	Sphingomonas melonis (taxid 152682)	Sphingomonas melonis	152682
SRR15115262.2771875	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2771875	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.2772015	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
