ID,Species,Taxid,RefID
SRR15115264.18797004,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18797004,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18797004,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18797004,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18797784,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115264.18797960,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18799313,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18799313,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18799313,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18799313,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18800613,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18800613,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18802699,Xanthomonas_oryzae,347,NZ_CP036251.1
SRR15115264.18806817,Staphylococcus_haemolyticus,1283,NZ_CP025396.1
SRR15115264.18806817,Staphylococcus_haemolyticus,1283,NZ_CP025396.1
SRR15115264.18810011,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18810011,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18810011,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18810011,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18817636,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18817636,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18817953,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18817953,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18817953,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18817953,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.18818201,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
